index,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,work_phone,phone,email,occyp_type,family_size,begin_month,credit
19334,F,Y,Y,0,180000.0,Commercial associate,Higher education,Civil marriage,House / apartment,38.72054794520548,10.438356164383562,1,0,0,0,Sales staff,2.0,8.0,0.0
19335,F,N,Y,0,120150.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,60.87671232876713,2.547945205479452,1,0,0,0,Security staff,1.0,23.0,2.0
19336,M,N,N,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,58.5972602739726,5.013698630136986,1,0,0,0,Security staff,2.0,23.0,1.0
19337,F,N,N,0,207000.0,Working,Secondary / secondary special,Married,House / apartment,40.24657534246575,13.873972602739727,1,0,0,0,No job,2.0,33.0,1.0
19338,F,N,N,0,67500.0,State servant,Secondary / secondary special,Married,House / apartment,34.673972602739724,1.0082191780821919,1,0,0,0,Sales staff,2.0,31.0,2.0
19339,F,N,Y,2,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,27.632876712328766,4.6,1,0,0,0,Sales staff,4.0,24.0,2.0
19340,F,N,Y,0,135000.0,Working,Higher education,Married,House / apartment,62.79178082191781,5.515068493150685,1,0,0,0,Laborers,2.0,52.0,2.0
19341,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,61.69041095890411,4.684931506849315,1,0,1,0,Laborers,2.0,59.0,2.0
19342,F,N,Y,0,225000.0,Commercial associate,Higher education,Married,House / apartment,25.802739726027397,4.36986301369863,1,0,1,0,Managers,2.0,4.0,1.0
19343,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,39.71232876712329,9.602739726027398,1,0,1,0,Laborers,2.0,7.0,2.0
19344,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,34.726027397260275,5.967123287671233,1,0,0,0,Core staff,3.0,23.0,2.0
19345,F,Y,N,0,153000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,64.87397260273973,0.0,1,0,1,0,No job,1.0,20.0,1.0
19346,F,N,Y,0,54000.0,Working,Secondary / secondary special,Separated,House / apartment,31.59178082191781,3.717808219178082,1,0,0,0,Cooking staff,1.0,5.0,2.0
19347,F,N,Y,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,60.4,5.50958904109589,1,0,0,0,Laborers,2.0,42.0,2.0
19348,F,N,Y,1,157500.0,Working,Secondary / secondary special,Separated,Municipal apartment,36.58904109589041,1.7123287671232876,1,0,0,0,Sales staff,2.0,6.0,2.0
19349,F,N,N,0,180000.0,Working,Higher education,Married,House / apartment,29.775342465753425,3.4684931506849317,1,1,1,1,Accountants,2.0,53.0,2.0
19350,F,N,Y,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,29.47945205479452,7.901369863013699,1,1,1,0,Laborers,2.0,10.0,2.0
19351,M,Y,N,1,351000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,44.227397260273975,23.23013698630137,1,0,0,0,Private service staff,3.0,22.0,2.0
19352,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,52.74520547945205,1.4328767123287671,1,0,0,0,Drivers,2.0,12.0,2.0
19353,F,N,Y,0,247500.0,Commercial associate,Higher education,Single / not married,House / apartment,37.775342465753425,10.471232876712328,1,1,1,0,Laborers,1.0,8.0,1.0
19354,M,Y,Y,0,405000.0,Working,Higher education,Married,House / apartment,29.512328767123286,1.4958904109589042,1,0,0,0,Managers,2.0,4.0,2.0
19355,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,39.93698630136986,6.2164383561643834,1,0,0,0,Sales staff,2.0,33.0,2.0
19356,F,N,Y,1,270000.0,State servant,Secondary / secondary special,Married,House / apartment,39.45205479452055,6.882191780821918,1,0,0,0,Medicine staff,3.0,55.0,2.0
19357,M,N,Y,0,94500.0,Pensioner,Secondary / secondary special,Married,House / apartment,64.78630136986301,0.0,1,0,1,0,No job,2.0,50.0,2.0
19358,F,N,Y,2,90000.0,Working,Secondary / secondary special,Married,House / apartment,32.224657534246575,1.9616438356164383,1,0,0,0,No job,4.0,39.0,0.0
19359,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,28.964383561643835,0.37534246575342467,1,0,0,0,No job,2.0,22.0,1.0
19360,M,Y,N,0,292500.0,Working,Secondary / secondary special,Single / not married,House / apartment,38.35342465753425,4.1808219178082195,1,0,1,0,Drivers,1.0,16.0,2.0
19361,F,Y,Y,2,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,34.635616438356166,9.035616438356165,1,0,0,0,High skill tech staff,4.0,42.0,2.0
19362,F,N,N,0,49500.0,Pensioner,Higher education,Married,Municipal apartment,57.964383561643835,0.0,1,0,0,0,No job,2.0,18.0,0.0
19363,M,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,24.704109589041096,1.5917808219178082,1,0,0,0,Sales staff,2.0,37.0,2.0
19364,M,N,Y,1,270000.0,Commercial associate,Incomplete higher,Married,House / apartment,34.09041095890411,3.202739726027397,1,0,1,0,Drivers,3.0,10.0,2.0
19365,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,62.276712328767125,0.0,1,0,0,0,No job,1.0,22.0,0.0
19366,F,N,Y,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,56.27945205479452,25.813698630136987,1,0,1,0,Core staff,2.0,12.0,1.0
19367,F,Y,Y,0,540000.0,Commercial associate,Higher education,Married,House / apartment,43.01917808219178,0.5068493150684932,1,0,1,0,No job,2.0,21.0,2.0
19368,F,N,N,3,112500.0,Working,Incomplete higher,Married,Municipal apartment,42.320547945205476,6.767123287671233,1,1,0,0,Sales staff,5.0,3.0,1.0
19369,F,Y,Y,0,81000.0,Working,Higher education,Married,House / apartment,34.56164383561644,2.3095890410958906,1,0,0,0,Cooking staff,2.0,4.0,2.0
19370,F,Y,Y,1,360000.0,Working,Higher education,Married,House / apartment,33.88219178082192,2.5424657534246577,1,1,0,0,Core staff,3.0,16.0,2.0
19371,M,N,N,0,126000.0,Working,Higher education,Single / not married,House / apartment,34.56438356164384,5.2164383561643834,1,1,1,0,Core staff,1.0,21.0,2.0
19372,M,Y,N,2,225000.0,State servant,Higher education,Married,With parents,29.964383561643835,4.2164383561643834,1,0,0,0,High skill tech staff,4.0,49.0,2.0
19373,F,N,Y,1,675000.0,Commercial associate,Higher education,Married,House / apartment,43.40547945205479,3.83013698630137,1,0,1,0,Sales staff,3.0,19.0,2.0
19374,F,N,Y,0,54000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,62.73424657534247,0.0,1,0,0,1,No job,1.0,42.0,2.0
19375,F,N,Y,0,112500.0,Working,Higher education,Married,House / apartment,33.18904109589041,10.96986301369863,1,0,0,0,Accountants,2.0,40.0,1.0
19376,F,N,Y,1,99000.0,Working,Higher education,Married,House / apartment,45.81095890410959,24.315068493150687,1,1,1,0,Core staff,3.0,18.0,1.0
19377,M,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,56.92054794520548,7.52054794520548,1,1,1,0,Managers,2.0,60.0,2.0
19378,M,N,Y,1,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,34.082191780821915,1.378082191780822,1,0,1,0,Core staff,2.0,32.0,2.0
19379,M,Y,Y,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,30.942465753424656,2.9506849315068493,1,0,0,0,Managers,3.0,23.0,2.0
19380,M,Y,Y,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,41.90684931506849,11.627397260273973,1,1,0,0,Drivers,3.0,6.0,1.0
19381,M,Y,Y,1,270000.0,Working,Higher education,Married,House / apartment,47.104109589041094,3.115068493150685,1,0,0,0,Laborers,3.0,14.0,1.0
19382,F,N,Y,1,112500.0,State servant,Secondary / secondary special,Married,House / apartment,26.706849315068492,3.3643835616438356,1,0,0,1,Core staff,3.0,19.0,0.0
19383,M,Y,N,0,99000.0,Pensioner,Higher education,Married,House / apartment,66.27123287671233,0.0,1,0,1,0,No job,2.0,18.0,0.0
19384,F,N,N,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,43.463013698630135,4.197260273972603,1,0,0,0,Laborers,1.0,40.0,2.0
19385,M,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,58.087671232876716,4.646575342465753,1,0,0,0,Drivers,2.0,37.0,2.0
19386,F,Y,N,2,270000.0,State servant,Higher education,Married,House / apartment,37.72054794520548,12.783561643835617,1,0,0,0,Secretaries,4.0,20.0,1.0
19387,F,N,Y,1,247500.0,Working,Secondary / secondary special,Married,House / apartment,47.153424657534245,1.1178082191780823,1,0,1,0,Security staff,3.0,57.0,2.0
19388,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,63.75068493150685,0.0,1,0,1,0,No job,2.0,37.0,2.0
19389,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,58.73972602739726,11.123287671232877,1,0,0,0,Sales staff,2.0,28.0,2.0
19390,F,N,Y,0,292500.0,Pensioner,Secondary / secondary special,Married,House / apartment,40.10958904109589,0.0,1,0,1,1,No job,2.0,54.0,2.0
19391,F,N,Y,0,130500.0,Working,Secondary / secondary special,Married,House / apartment,37.04109589041096,15.035616438356165,1,0,0,0,Core staff,2.0,31.0,2.0
19392,F,N,Y,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,54.33972602739726,1.7972602739726027,1,0,1,0,No job,2.0,30.0,0.0
19393,M,N,N,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,58.5972602739726,5.013698630136986,1,0,0,0,Security staff,2.0,33.0,2.0
19394,M,Y,Y,2,247500.0,Working,Incomplete higher,Married,House / apartment,35.895890410958906,2.6356164383561644,1,0,0,0,Drivers,4.0,9.0,2.0
19395,F,N,Y,0,135000.0,Pensioner,Lower secondary,Married,House / apartment,53.397260273972606,0.0,1,0,1,0,No job,2.0,58.0,2.0
19396,F,Y,Y,1,135000.0,State servant,Higher education,Married,House / apartment,41.76164383561644,18.243835616438357,1,0,0,0,Core staff,3.0,31.0,2.0
19397,M,Y,N,1,540000.0,Working,Higher education,Married,House / apartment,38.61095890410959,1.9287671232876713,1,1,0,0,No job,3.0,34.0,1.0
19398,F,Y,Y,2,126000.0,Working,Incomplete higher,Married,House / apartment,31.32054794520548,0.35342465753424657,1,0,1,0,Core staff,4.0,50.0,2.0
19399,M,N,Y,0,189000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,57.26849315068493,0.8438356164383561,1,0,0,0,Laborers,2.0,21.0,2.0
19400,F,N,Y,0,171000.0,Working,Secondary / secondary special,Married,House / apartment,42.81917808219178,0.9753424657534246,1,0,0,0,Sales staff,2.0,15.0,1.0
19401,F,Y,Y,0,252000.0,State servant,Secondary / secondary special,Married,House / apartment,35.75068493150685,17.53150684931507,1,1,0,0,Medicine staff,2.0,42.0,1.0
19402,M,Y,Y,0,292500.0,Working,Secondary / secondary special,Married,Rented apartment,46.605479452054794,2.4684931506849317,1,0,0,0,No job,2.0,43.0,2.0
19403,F,Y,N,1,90000.0,State servant,Secondary / secondary special,Married,Municipal apartment,38.057534246575344,19.397260273972602,1,1,1,0,Medicine staff,3.0,-0.0,0.0
19404,F,Y,Y,0,108000.0,Working,Secondary / secondary special,Married,Municipal apartment,52.92054794520548,16.545205479452054,1,0,0,0,Core staff,2.0,33.0,2.0
19405,F,N,Y,0,211500.0,Pensioner,Secondary / secondary special,Married,House / apartment,59.25479452054795,0.0,1,0,0,0,No job,2.0,24.0,2.0
19406,F,N,N,2,67500.0,State servant,Higher education,Married,House / apartment,33.50958904109589,8.416438356164383,1,1,1,0,Secretaries,4.0,2.0,1.0
19407,F,N,Y,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,37.1013698630137,1.1616438356164382,1,0,1,0,Sales staff,4.0,13.0,2.0
19408,M,Y,Y,0,180000.0,Working,Higher education,Married,House / apartment,59.5972602739726,12.438356164383562,1,0,0,0,No job,2.0,15.0,2.0
19409,F,N,Y,0,216000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,62.71506849315068,0.0,1,0,0,0,No job,2.0,14.0,2.0
19410,F,N,Y,2,202500.0,Commercial associate,Secondary / secondary special,Civil marriage,Co-op apartment,37.78630136986301,1.1424657534246576,1,0,0,0,No job,4.0,14.0,2.0
19411,F,N,Y,1,135000.0,Commercial associate,Incomplete higher,Married,House / apartment,28.186301369863013,7.167123287671233,1,1,1,0,Managers,3.0,41.0,0.0
19412,F,N,N,1,121500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,34.83835616438356,1.0767123287671232,1,1,0,0,Core staff,3.0,51.0,0.0
19413,M,Y,Y,0,131400.0,Pensioner,Secondary / secondary special,Married,House / apartment,64.78356164383561,0.0,1,0,0,0,No job,2.0,3.0,1.0
19414,F,Y,Y,1,333000.0,Commercial associate,Higher education,Married,House / apartment,31.575342465753426,4.427397260273972,1,0,0,0,Managers,3.0,29.0,2.0
19415,M,Y,Y,2,247500.0,Working,Incomplete higher,Married,House / apartment,35.895890410958906,2.6356164383561644,1,0,0,0,Drivers,4.0,24.0,2.0
19416,F,N,N,0,54000.0,Working,Higher education,Married,House / apartment,40.88493150684931,12.93972602739726,1,1,0,0,Medicine staff,2.0,31.0,1.0
19417,F,N,N,0,112500.0,Working,Higher education,Single / not married,Co-op apartment,35.035616438356165,1.4547945205479451,1,1,1,0,Core staff,1.0,21.0,2.0
19418,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,46.33150684931507,11.652054794520549,1,0,0,1,Sales staff,2.0,53.0,2.0
19419,M,Y,Y,1,360000.0,Commercial associate,Incomplete higher,Married,House / apartment,24.054794520547944,4.2027397260273975,1,1,1,0,Managers,3.0,24.0,2.0
19420,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,39.93698630136986,6.2164383561643834,1,0,0,0,Sales staff,2.0,26.0,2.0
19421,F,Y,Y,1,247500.0,Working,Incomplete higher,Married,House / apartment,38.48219178082192,0.9671232876712329,1,0,0,0,Sales staff,3.0,19.0,1.0
19422,M,Y,Y,0,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,48.04931506849315,1.6794520547945206,1,0,0,0,Core staff,2.0,55.0,2.0
19423,F,N,Y,0,81000.0,State servant,Secondary / secondary special,Widow,House / apartment,60.24657534246575,21.03287671232877,1,1,1,0,Medicine staff,1.0,41.0,2.0
19424,F,N,Y,0,165600.0,Pensioner,Secondary / secondary special,Widow,House / apartment,58.583561643835615,0.0,1,0,1,0,No job,1.0,29.0,2.0
19425,F,N,Y,0,54000.0,Pensioner,Secondary / secondary special,Married,House / apartment,57.06849315068493,0.0,1,0,0,0,No job,2.0,41.0,2.0
19426,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,56.78630136986301,0.0,1,0,1,0,No job,2.0,9.0,2.0
19427,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,37.26027397260274,0.9260273972602739,1,0,1,0,Laborers,4.0,17.0,2.0
19428,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,42.446575342465756,1.7671232876712328,1,1,0,0,Laborers,2.0,37.0,2.0
19429,F,N,Y,0,112500.0,Pensioner,Higher education,Single / not married,House / apartment,59.657534246575345,0.0,1,0,0,0,No job,1.0,30.0,2.0
19430,F,N,Y,0,135000.0,Pensioner,Incomplete higher,Separated,House / apartment,55.85753424657534,0.0,1,0,0,0,No job,1.0,6.0,1.0
19431,F,Y,Y,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,57.61643835616438,6.298630136986302,1,0,0,0,No job,2.0,10.0,2.0
19432,F,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,54.24109589041096,12.550684931506849,1,0,1,0,No job,2.0,1.0,0.0
19433,M,Y,Y,0,301500.0,Working,Secondary / secondary special,Married,Rented apartment,24.682191780821917,2.367123287671233,1,0,0,0,Laborers,2.0,4.0,1.0
19434,M,N,Y,3,157500.0,Working,Higher education,Married,House / apartment,39.00821917808219,10.734246575342466,1,0,0,0,Laborers,5.0,17.0,1.0
19435,F,N,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,35.83287671232877,6.846575342465753,1,1,0,0,Managers,2.0,6.0,0.0
19436,M,N,N,0,247500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,41.1972602739726,6.049315068493151,1,0,0,0,Laborers,1.0,30.0,0.0
19437,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,50.81917808219178,3.1780821917808217,1,1,0,0,No job,2.0,52.0,0.0
19438,M,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,56.24931506849315,15.698630136986301,1,0,0,0,Drivers,2.0,2.0,1.0
19439,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,48.11780821917808,7.438356164383562,1,0,0,0,Laborers,2.0,12.0,0.0
19440,F,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,38.81369863013698,4.972602739726027,1,1,0,0,Laborers,1.0,31.0,2.0
19441,F,N,N,0,135000.0,Commercial associate,Higher education,Married,House / apartment,40.88767123287671,6.183561643835616,1,1,0,0,HR staff,2.0,12.0,2.0
19442,M,N,N,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,62.41095890410959,26.931506849315067,1,1,0,0,Laborers,2.0,26.0,2.0
19443,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,50.81095890410959,15.213698630136987,1,0,0,0,No job,2.0,8.0,2.0
19444,F,N,Y,0,112500.0,Working,Higher education,Married,House / apartment,38.97260273972603,8.684931506849315,1,0,1,0,Laborers,2.0,27.0,1.0
19445,F,N,Y,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,52.81095890410959,0.0,1,0,0,0,No job,2.0,47.0,0.0
19446,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,26.471232876712328,2.276712328767123,1,0,0,0,Drivers,1.0,49.0,2.0
19447,M,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,58.07945205479452,13.887671232876713,1,0,0,1,Managers,2.0,47.0,2.0
19448,F,N,N,0,211500.0,Working,Secondary / secondary special,Married,House / apartment,43.73698630136986,0.7561643835616438,1,0,0,0,Cleaning staff,2.0,35.0,0.0
19449,M,N,N,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,52.40821917808219,2.208219178082192,1,0,0,1,No job,3.0,4.0,1.0
19450,F,N,Y,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,47.26849315068493,11.69041095890411,1,0,0,0,No job,2.0,52.0,2.0
19451,F,N,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,63.032876712328765,31.75068493150685,1,1,1,0,Cleaning staff,1.0,60.0,2.0
19452,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,65.55890410958904,0.0,1,0,1,0,No job,1.0,4.0,0.0
19453,M,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,48.153424657534245,3.3315068493150686,1,0,0,0,Laborers,2.0,36.0,2.0
19454,F,Y,Y,2,135000.0,State servant,Secondary / secondary special,Married,House / apartment,40.227397260273975,14.67123287671233,1,0,0,0,Sales staff,4.0,37.0,1.0
